transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,income_expense
T07084,U192,,Expense,Food,4532.0,Bank transfer,Mumbai,Doctor visit,,,,,Expense
T03928,U175,2022-02-11,Expense,Travel,551.0,Bank transfer,Lucknow,Gift cash,2022.0,2.0,11.0,Friday,Expense
T08630,U115,,Expense,Rent,235.0,Cash,Chennai,Paid electricity bill ,,,,,Expense
T00120,U190,,Expense,Travel,159.0,Card,,Dinner at resto,,,,,Expense
T02378,U118,,Income,Bonus,57505.0,Cash,Mumbai,Paid electricity bill,,,,,Income
T05911,U166,,Income,Other income,51741.0,Card,Chennai,Uber to office,,,,,Income
T07510,U056,,Expense,Food,361.0,Card,Mumbai,Paid electricity bill cash,,,,,Expense
T10032,U102,,Expense,Travel,92.0,Card,Hyderabad,Gift cash,,,,,Expense
T09219,U049,,Expense,Education,321.0,UPI,Kolkata,,,,,,Expense
T03302,U078,,Income,Other income,40188.0,Card,Hyderabad,Paid electricity bill ,,,,,Income
T07525,U189,,Expense,Utilities,693.0,UPI,Jaipur,Netflix subscription,,,,,Expense
T04173,U060,2022-05-13,Expense,Utilities,243.0,Card,Ahmedabad,Dinner at resto cash,2022.0,5.0,13.0,Friday,Expense
T11294,U018,,Expense,Food,144.0,UPI,Ahmedabad,eAXTlq81D6C2k2CpyjP,,,,,Expense
T09093,U027,,Income,Bonus,30462.0,Card,Chennai,Salary,,,,,Income
T07880,U162,,Expense,Food,305.0,Card,CHENNAI,Paid electricity bill,,,,,Expense
T12660,U116,,Expense,Food,337.0,Cash,Delhi,Salary,,,,,Expense
T09397,U009,,Expense,Rent,1558.0,Bank transfer,Ahmedabad,Paid electricity bill,,,,,Expense
T05038,U057,,Expense,Food,738.0,UPI,Jaipur,gNL9JvBHC8L,,,,,Expense
T06722,U121,2020-07-25,Expense,Rent,222.0,Card,Delhi,Salary,2020.0,7.0,25.0,Saturday,Expense
T04051,U060,2019-07-09,Income,Other income,65632.0,UPI,Bengaluru,Monthly rent ,2019.0,7.0,9.0,Tuesday,Income
T06964,U115,2020-11-20,Expense,Utilities,549.0,Bank transfer,Pune,Netflix subscription,2020.0,11.0,20.0,Friday,Expense
T00553,U120,,Expense,Rent,527.0,Bank transfer,Kolkata,,,,,,Expense
T00407,U172,,Income,Bonus,83428.0,UPI,Mumbai,Netflix subscription late,,,,,Income
T06214,U001,,Expense,Food,456.0,UPI,Mumbai,Uber to office cash,,,,,Expense
T03135,U140,,Expense,Utilities,741.0,Bank transfer,Chennai,Gift,,,,,Expense
T09806,U037,,Expense,Rent,353.0,Cash,Pune,Netflix subscription,,,,,Expense
T11127,U010,,Expense,Utilities,503.0,Cash,bengaluru,3QtnR21b5TN1kmAJ1i,,,,,Expense
T13257,U130,,Expense,Rent,353.0,Bank transfer,Mumbai,Netflix subscription,,,,,Expense
T03299,U185,,Expense,Food,505.0,Cash,Mumbai,Netflix subscription ,,,,,Expense
T11026,U145,,Expense,Utilities,629.0,Cash,Delhi,Salary,,,,,Expense
T07480,U089,,Income,Other income,58150.0,Card,Hyderabad,Gift,,,,,Income
T02350,U086,2021-12-13,Expense,Travel,1684.0,Bank transfer,Ahmedabad,Course fee,2021.0,12.0,13.0,Monday,Expense
T05843,U081,2021-04-03,Income,Salary,59544.0,Cash,Bengaluru,Dinner at resto,2021.0,4.0,3.0,Saturday,Income
T12978,U178,,Expense,Utilities,512.0,Card,Kolkata,Netflix subscription,,,,,Expense
T11302,U003,,Income,Other income,41545.0,Card,Mumbai,Gift,,,,,Income
T07666,U094,,Expense,Entertainment,611.0,Bank transfer,hyderabad,Gift,,,,,Expense
T09931,U082,,Expense,Savings,1106.0,Bank transfer,Ahmedabad,Gift,,,,,Expense
T00237,U026,,Expense,Rent,141.0,Card,Hyderabad,Dinner at resto,,,,,Expense
T06083,U020,,Expense,Rent,225.0,Card,Bengaluru,Doctor visit,,,,,Expense
T06080,U143,2020-12-30,Expense,Rent,265.0,UPI,DELHI,,2020.0,12.0,30.0,Wednesday,Expense
T07898,U115,,Expense,Food,352.0,Cash,Lucknow,Monthly rent,,,,,Expense
T03164,U146,2021-12-18,Expense,Utilities,299.0,Cash,Jaipur,GIb01vW1sjplv,2021.0,12.0,18.0,Saturday,Expense
T00500,U106,,Income,Bonus,39093.0,Bank transfer,Pune,Gift,,,,,Income
T04919,U170,,Expense,Others,1088.0,UPI,PUNE,Netflix subscription,,,,,Expense
T03626,U142,,Expense,Savings,624.0,UPI,Jaipur,Dinner at resto,,,,,Expense
T03128,U189,2021-02-24,Income,Other income,55548.0,Bank transfer,Mumbai,Netflix subscription,2021.0,2.0,24.0,Wednesday,Income
T08987,U097,,Expense,Travel,1470.0,Bank transfer,Delhi,Paid electricity bill ,,,,,Expense
T03359,U041,,Income,Other income,56130.0,Card,,,,,,,Income
T11484,U022,,Expense,Food,68.0,Bank transfer,Kolkata,Monthly rent,,,,,Expense
T12165,U021,,Income,Bonus,47496.0,Card,Lucknow,Grocery shopping cash,,,,,Income
T09183,U105,,Income,Bonus,84395.0,UPI,,Gift,,,,,Income
T12856,U102,,Expense,Entertainment,1445.0,Cash,Jaipur,Netflix subscription,,,,,Expense
T07079,U022,,Expense,Rent,1513.0,Bank transfer,delhi,Salary ,,,,,Expense
T10628,U083,,Income,Bonus,60821.0,Card,Mumbai,Gift,,,,,Income
T11569,U009,,Expense,Food,1640.0,Cash,Lucknow,Course fee,,,,,Expense
T08583,U146,,Expense,Rent,96.0,Card,Ahmedabad,Salary,,,,,Expense
T04840,U171,2020-11-29,Expense,Entertainment,755.0,Cash,Bengaluru,Salary,2020.0,11.0,29.0,Sunday,Expense
T10593,U034,,Expense,Travel,548.0,Cash,Jaipur,Netflix subscription,,,,,Expense
T01218,U005,,Income,Bonus,80553.0,UPI,Pune,xCNm34O22X,,,,,Income
T00236,U009,,Expense,Utilities,293.0,Bank transfer,Bengaluru,Netflix subscription via app,,,,,Expense
T00332,U120,,Expense,Rent,2259.0,Cash,Lucknow,,,,,,Expense
T04577,U112,2020-06-09,Expense,Utilities,898.0,Cash,Delhi,Monthly rent,2020.0,6.0,9.0,Tuesday,Expense
T14331,U154,,Expense,Rent,97.0,Bank transfer,Pune,Dinner at resto via app,,,,,Expense
T14904,U141,,Income,Bonus,33105.0,Card,Ahmedabad,,,,,,Income
T03189,U045,,Expense,Food,1751.0,UPI,Pune,Grocery shopping,,,,,Expense
T07777,U056,,Expense,Travel,3116.0,Cash,Kolkata,Monthly rent cash,,,,,Expense
T13966,U068,,Expense,Food,1332.0,Cash,Pune,Dinner at resto,,,,,Expense
T00045,U074,,Income,Other income,65276.0,UPI,Mumbai,Grocery shopping,,,,,Income
T14437,U093,,Expense,Travel,997.0,Cash,Mumbai,Grocery shopping,,,,,Expense
T07926,U126,2019-09-02,Expense,Travel,653.0,Cash,Lucknow,Gift,2019.0,9.0,2.0,Monday,Expense
T13757,U073,,Expense,Rent,508.0,Cash,Ahmedabad,,,,,,Expense
T11629,U009,,Expense,Nan,936.0,Cash,Jaipur,Netflix subscription,,,,,Expense
T14827,U121,,Expense,Utilities,538.0,UPI,Chennai,Doctor visit,,,,,Expense
T03073,U140,,Expense,Entertainment,2334.0,Card,jaipur,Course fee,,,,,Expense
T11327,U019,,Income,Salary,85388.0,Bank transfer,Mumbai,Course fee,,,,,Income
T13561,U066,,Expense,Utilities,465.0,UPI,Mumbai,Gift,,,,,Expense
T12238,U103,,Expense,Savings,1146.0,UPI,pune,Paid electricity bill via app,,,,,Expense
T05023,U007,,Expense,Utilities,691.0,Bank transfer,Hyderabad,Salary,,,,,Expense
T06660,U135,2019-03-20,Expense,Food,-477.0,Cash,Pune,Netflix subscription,2019.0,3.0,20.0,Wednesday,Expense
T01595,U127,,Expense,Entertainment,-231.0,Cash,Bengaluru,Netflix subscription,,,,,Expense
T08416,U086,,Expense,Food,502.0,Cash,hyderabad,Doctor visit,,,,,Expense
T13055,U041,,Expense,Education,35.0,Bank transfer,Kolkata,Grocery shopping via app,,,,,Expense
T04710,U051,,Expense,Rent,168.0,Cash,Mumbai,Dinner at resto cash,,,,,Expense
T02892,U124,,Expense,Travel,112.0,UPI,Mumbai,Grocery shopping,,,,,Expense
T01246,U049,,Expense,Food,,Bank transfer,Chennai,,,,,,Expense
T07770,U118,,Expense,Utilities,1924.0,Card,,Paid electricity bill,,,,,Expense
T01541,U143,,Expense,Travel,401.0,Cash,Bengaluru,Netflix subscription,,,,,Expense
T11730,U007,,Expense,Rent,667.0,Nan,Jaipur,qwSnTKDLGCofHf,,,,,Expense
T12341,U054,,Income,Other income,42878.0,Card,Mumbai,,,,,,Income
T04626,U124,2020-04-08,Expense,Food,948.0,Cash,Mumbai,,2020.0,4.0,8.0,Wednesday,Expense
T10726,U177,,Expense,Utilities,42.0,Cash,Chennai,Gift,,,,,Expense
T14188,U137,,Expense,Entertaimnent,389.0,UPI,delhi,Uber to office,,,,,Expense
T00819,U067,2022-03-24,Expense,Ravel,153.0,Bank transfer,Mumbai,Paid electricity bill,2022.0,3.0,24.0,Thursday,Expense
T11651,U010,,Expense,Savings,412.0,Bank transfer,jaipur,hb5dKJpX0,,,,,Expense
T00156,U155,,Expense,Others,201.0,UPI,kolkata,Dinner at resto,,,,,Expense
T07511,U104,,Income,Salary,48620.0,Bank transfer,Ahmedabad,,,,,,Income
T06745,U079,2020-07-04,Expense,Food,248.0,UPI,,Dinner at resto,2020.0,7.0,4.0,Saturday,Expense
T08636,U047,,Expense,Rent,,Bank transfer,Lucknow,Uber to office,,,,,Expense
T00249,U139,,Expense,Rent,91.0,Nan,Lucknow,whnSeeESjiynE,,,,,Expense
T13050,U055,2021-05-26,Expense,Food,349.0,Cash,Hyderabad,Doctor visit,2021.0,5.0,26.0,Wednesday,Expense
T14183,U084,,Expense,Utilities,203.0,UPI,Bengaluru,Uber to office,,,,,Expense
T12120,U136,,Expense,Travel,10905.0,Cash,Hyderabad,Paid electricity bill late,,,,,Expense
T14318,U076,,Expense,Food,81.0,UPI,Kolkata,Doctor visit ,,,,,Expense
T04015,U166,,Income,Other income,75233.0,Bank transfer,Kolkata,Dinner at resto cash,,,,,Income
T07610,U081,,Expense,Entertainment,69.0,Bank transfer,Delhi,Monthly rent cash,,,,,Expense
T10829,U096,,Expense,Utilities,187.0,UPI,Ahmedabad,Netflix subscription,,,,,Expense
T05227,U066,,Expense,Rent,359.0,Cash,Hyderabad,Dinner at resto,,,,,Expense
T12831,U008,,Income,Other income,66348.0,UPI,,Dinner at resto,,,,,Income
T08175,U007,,Expense,Entertainment,71.0,Cash,Chennai,,,,,,Expense
T08986,U016,,Expense,Travel,246.0,Card,Pune,Gift via app,,,,,Expense
T08120,U162,,Expense,Rent,320.0,Cash,Jaipur,w1PNrLiEy7BM,,,,,Expense
T09918,U067,2019-08-03,Expense,Rent,504.0,Card,Mumbai,,2019.0,8.0,3.0,Saturday,Expense
T03190,U002,,Expense,Food,110.0,Card,Lucknow,aLZgEAJ5cUbI,,,,,Expense
T02650,U127,,Expense,Food,1037.0,Card,Hyderabad,,,,,,Expense
T00629,U111,,Income,Salary,42402.0,Cash,Bengaluru,NCfoTrLKgl0,,,,,Income
T14487,U190,,Expense,Rent,638.0,UPI,hyderabad,Grocery shopping,,,,,Expense
T01231,U111,,Income,Bonus,56787.0,Bank transfer,Kolkata,Gift ,,,,,Income
T02340,U191,,Expense,Health,841.0,UPI,Bengaluru,Course fee cash,,,,,Expense
T07708,U102,,Expense,Utilities,475.0,Nan,Pune,hz8t3ESzXfNkIBq6sUW,,,,,Expense
T14718,U016,2019-11-05,Expense,Food,272.0,Bank transfer,Chennai,Monthly rent,2019.0,11.0,5.0,Tuesday,Expense
T10036,U154,,Expense,Others,971.0,Card,Pune,Doctor visit,,,,,Expense
T06831,U124,,Expense,Rent,653.0,Card,Lucknow,Course fee,,,,,Expense
T13656,U088,,Income,Other incoome,57199.0,Cash,Jaipur,Iql4I75MrwwNIKK2Y,,,,,Income
T07369,U038,,Expense,Travel,2139.0,UPI,Hyderabad,Grocery shopping cash,,,,,Expense
T09813,U088,,Expense,Travel,191.0,Cash,Bengaluru,Dinner at resto late,,,,,Expense
T01452,U183,,Expense,Health,155.0,Card,Ahmedabad,Salary,,,,,Expense
T13360,U114,2021-05-07,Expense,Food,525.0,Cash,Kolkata,Grocery shopping,2021.0,5.0,7.0,Friday,Expense
T12843,U087,,Expense,Rent,425.0,Bank transfer,Hyderabad,Gift cash,,,,,Expense
T01829,U114,,Expense,Education,455.0,Bank transfer,Chennai,Paid electricity bill,,,,,Expense
T09019,U011,,Expense,Entertainment,308.0,Bank transfer,kolkata,Grocery shopping,,,,,Expense
T01640,U156,,Expense,Rent,81.0,Card,Chennai,Paid electricity bill,,,,,Expense
T03865,U153,,Expense,Education,111.0,Bank transfer,Pune,Grocery shopping via app,,,,,Expense
T07938,U045,,Expense,Rent,154.0,Cash,,Netflix subscription,,,,,Expense
T14273,U062,,Expense,Rent,71.0,UPI,Jaipur,Grocery shopping,,,,,Expense
T11106,U075,2020-08-01,Expense,Food,392.0,UPI,Chennai,Uber to office,2020.0,8.0,1.0,Saturday,Expense
T14126,U093,,Income,Other income,62284.0,Cash,Ahmedabad,Dinner at resto ,,,,,Income
T11984,U146,,Expense,Food,38.0,Bank transfer,Mumbai,Course fee ,,,,,Expense
T11132,U056,,Expense,Savings,75.0,Cash,Hyderabad,Dinner at resto,,,,,Expense
T03421,U154,,Expense,Rent,67.0,Card,Pune,Monthly rent cash,,,,,Expense
T12189,U165,,Expense,Others,531.0,Cash,Ahmedabad,,,,,,Expense
T03768,U006,,Expense,Utilities,485.0,Bank transfer,Chennai,Salary,,,,,Expense
T08728,U090,,Expense,Utilities,2545.0,Bank transfer,Delhi,Dinner at resto,,,,,Expense
T05907,U128,,Expense,Rent,214.0,Cash,hyderabad,Uber to office,,,,,Expense
T10856,U171,,Income,Salary,49273.0,Cash,Jaipur,Salary,,,,,Income
T08347,U105,,Expense,Others,58.0,Bank transfer,Pune,Salary,,,,,Expense
T11434,U073,,Expense,Utilities,503.0,Bank transfer,,Doctor visit via app,,,,,Expense
T05597,U160,,Expense,Utiliities,85.0,UPI,Chennai,Grocery shopping cash,,,,,Expense
T03150,U085,,Expense,Food,3802.0,UPI,Delhi,Course fee via app,,,,,Expense
T09504,U172,,Income,Bonus,65602.0,Cash,Hyderabad,Netflix subscription,,,,,Income
T08515,U182,,Expense,Travel,1668.0,UPI,Mumbai,Monthly rent ,,,,,Expense
T05807,U047,,Expense,Nan,61.0,Bank transfer,Kolkata,Dinner at resto ,,,,,Expense
T04111,U028,2019-11-28,Expense,Travel,359.0,Nan,Bengaluru,Bi9l5qrH8iR,2019.0,11.0,28.0,Thursday,Expense
T11523,U098,,Expense,Rent,897.0,Card,Bengaluru,,,,,,Expense
T12178,U077,,Expense,Rent,186.0,Cash,Ahmedabad,Doctor visit,,,,,Expense
T01799,U143,,Expense,Travel,119.0,Card,Lucknow,Paid electricity bill ,,,,,Expense
T14282,U127,2019-08-16,Income,Other income,69765.0,Card,Chennai,Dinner at resto,2019.0,8.0,16.0,Friday,Income
T08275,U030,,Expense,Entertainment,75.0,Bank transfer,Lucknow,Grocery shopping ,,,,,Expense
T10136,U132,2020-07-13,Expense,Food,547.0,Card,Kolkata,Grocery shopping,2020.0,7.0,13.0,Monday,Expense
T01989,U080,,Expense,Utilitiees,203.0,UPI,Hyderabad,Dinner at resto cash,,,,,Expense
T11729,U053,,Income,Bonus,68987.0,Bank transfer,,Paid electricity bill,,,,,Income
T14961,U005,,Expense,Nan,1414.0,Cash,Delhi,Monthly rent,,,,,Expense
T13672,U119,,Expense,Ofod,74.0,Bank transfer,Pune,Monthly rent,,,,,Expense
T01575,U080,,Income,Bonus,65734.0,Cash,Lucknow,Netflix subscription,,,,,Income
T11170,U101,,Expense,Rent,640.0,Uppi,Bengaluru,VrVGixBF8MNYH,,,,,Expense
T02724,U082,,Expense,Food,636.0,Cash,lucknow,Dinner at resto,,,,,Expense
T11598,U017,,Expense,Travel,251.0,Bank transfer,Hyderabad,Grocery shopping ,,,,,Expense
T02059,U096,,Expense,Others,106.0,Bank transfer,Hyderabad,Paid electricity bill,,,,,Expense
T09955,U036,,Expense,Rent,310.0,Card,Jaipur,,,,,,Expense
T09687,U192,,Expense,Food,195.0,UPI,Pune,Netflix subscription,,,,,Expense
T13120,U120,,Expense,Entertainment,86.0,Bank transfer,chennai,Salary,,,,,Expense
T10273,U003,,Expense,Rent,359.0,Bank transfer,Hyderabad,Doctor visit,,,,,Expense
T09367,U073,,Expense,Food,102.0,UPI,Kolkata,Doctor visit,,,,,Expense
T04510,U181,,Expense,Travel,144.0,Cash,Kolkata,,,,,,Expense
T10821,U125,,Expense,Others,103.0,Bank transfer,Kolkata,Salary via app,,,,,Expense
T14106,U044,,Expense,Rent,97.0,UPI,mumbai,Gift,,,,,Expense
T04262,U081,,Expense,Travel,152.0,UPI,Jaipur,Monthly rent ,,,,,Expense
T09593,U066,,Expense,Food,220.0,Cash,Kolkata,Grocery shopping cash,,,,,Expense
T00842,U101,,Expense,Utilities,204.0,Cash,Jaipur,Doctor visit,,,,,Expense
T00615,U146,,Expense,Food,,Bank transfer,Hyderabad,Course fee,,,,,Expense
T03094,U157,,Expense,Food,287.0,Card,,Course fee,,,,,Expense
T03451,U172,,Expense,Entertainment,563.0,Bank transfer,Chennai,Dinner at resto,,,,,Expense
T01015,U128,,Expense,Utilities,3858.0,Bank transfer,Delhi,,,,,,Expense
T14426,U164,,Expense,Rent,194.0,Card,Mumbai,,,,,,Expense
T11250,U168,,Expense,Travel,684.0,Bank transfer,Pune,Paid electricity bill,,,,,Expense
T01717,U143,,Expense,Entertainment,344.0,Card,Bengaluru,Gift,,,,,Expense
T14938,U017,,Expense,Entertainment,514.0,Cash,Pune,Doctor visit cash,,,,,Expense
T13526,U140,2022-05-09,Expense,Entertainment,304.0,Bank transfer,Bengaluru,Grocery shopping,2022.0,5.0,9.0,Monday,Expense
T03906,U176,,Income,Salary,43274.0,Bank transfer,,,,,,,Income
T07501,U061,,Expense,Food,105.0,UPI,KOLKATA,Netflix subscription,,,,,Expense
T10374,U009,,Expense,Utilities,1460.0,Card,Lucknow,Monthly rent via app,,,,,Expense
T03419,U134,,Expense,Entertainment,102.0,Bank transfer,Delhi,Doctor visit,,,,,Expense
T04652,U061,,Income,Other income,32204.0,Card,Ahmedabad,Gift cash,,,,,Income
T03101,U151,,Expense,Rent,512.0,Nan,Delhi,Course fee late,,,,,Expense
T06465,U158,,Expense,Travle,292.0,Card,Lucknow,Salary,,,,,Expense
T01212,U073,,Expense,Savings,1225.0,UPI,hyderabad,Netflix subscription,,,,,Expense
T08827,U056,,Expense,Others,5364.0,Cash,Ahmedabad,Uber to office via app,,,,,Expense
T14889,U122,2020-08-06,Expense,Savings,554.0,Bank transfer,Pune,Grocery shopping,2020.0,8.0,6.0,Thursday,Expense
T09248,U111,,Income,Other income,52433.0,Card,,Gift,,,,,Income
T10533,U071,,Expense,Travel,224.0,Bank transfer,Chennai,Salary,,,,,Expense
T13997,U147,,Expense,Rent,127.0,Card,Bengaluru,Doctor visit,,,,,Expense
T08989,U026,,Income,Bonus,76938.0,Card,Lucknow,Dinner at resto,,,,,Income
T07087,U038,,Expense,Travel,392.0,Cash,Jaipur,Gift,,,,,Expense
T05188,U061,,Expense,Food,250.0,Bank transfer,Lucknow,Uber to office,,,,,Expense
T04271,U034,,Income,Salary,92234.0,UPI,Delhi,Uber to office,,,,,Income
T02815,U078,,Expense,Ernt,54.0,UPI,Lucknow,Grocery shopping,,,,,Expense
T12534,U177,,Expense,Utilities,694.0,Card,BENGALURU,Gift,,,,,Expense
T01081,U055,,Expense,Entertainment,197.0,UPI,Pune,q8NvVCoSc,,,,,Expense
T09847,U077,,Income,Salary,33534.0,Card,Lucknow,Monthly rent late,,,,,Income
T01608,U078,,Expense,Food,609.0,Cash,Mumbai,Paid electricity bill,,,,,Expense
T08337,U016,,Expense,Rent,480.0,Bank transfer,Bengaluru,Doctor visit,,,,,Expense
T04242,U159,,Income,Bonus,71203.0,UPI,Delhi,5NRpYHjRSKL,,,,,Income
T00091,U064,,Expense,Food,1731.0,Card,Kolkata,Paid electricity bill,,,,,Expense
T07847,U144,2021-07-04,Expense,Entertainment,643.0,Bank transfer,Delhi,Monthly rent ,2021.0,7.0,4.0,Sunday,Expense
T07931,U037,,Expense,Food,1544.0,Bank transfer,mumbai,Dinner at resto ,,,,,Expense
T00683,U005,2021-11-09,Expense,Rent,1015.0,Bank transfer,Mumbai,Uber to office late,2021.0,11.0,9.0,Tuesday,Expense
T12599,U101,,Expense,Travel,392.0,Cash,Jaipur,Uber to office cash,,,,,Expense
T08042,U192,,Expense,Nan,660.0,Bank transfer,Kolkata,Uber to office cash,,,,,Expense
T08286,U157,,Expense,Food,1548.0,Card,Chennai,Salary,,,,,Expense
T06053,U176,,Expense,Rent,3267.0,Cash,Chennai,Salary,,,,,Expense
T13213,U179,,Expense,Rent,180.0,Cash,Jaipur,Paid electricity bill,,,,,Expense
T06006,U091,,Expense,Utilities,24.0,Card,Jaipur,9dPkbgHPBoEUv2,,,,,Expense
T05132,U100,,Expense,Food,281.0,Cash,Pune,Monthly rent,,,,,Expense
T01401,U101,,Income,Salary,46797.0,Bank transfer,Delhi,Monthly rent,,,,,Income
T12172,U112,2021-01-22,Expense,Utilities,385.0,UPI,Jaipur,Salary,2021.0,1.0,22.0,Friday,Expense
T10484,U064,,Expense,Rent,1115.0,UPI,Delhi,Paid electricity bill,,,,,Expense
T09693,U031,,Expense,Food,152.0,Cash,Jaipur,7RAEXjV6Yt,,,,,Expense
T07256,U062,,Expense,Rent,330.0,UPI,Delhi,Gift,,,,,Expense
T02263,U155,,Expense,Food,2832.0,Cash,Mumbai,Grocery shopping cash,,,,,Expense
T09661,U110,,Expense,Rent,316.0,Cash,Hyderabad,,,,,,Expense
T12121,U170,,Expense,Travel,243.0,Pi,Bengaluru,,,,,,Expense
T08837,U126,,Expense,Rent,666.0,Bank transfer,Mumbai,Doctor visit ,,,,,Expense
T09191,U178,,Expense,Food,77.0,Cash,Delhi,,,,,,Expense
T00854,U006,,Income,Other income,67795.0,Card,jaipur,Dinner at resto,,,,,Income
T12068,U035,,Expense,Food,56.0,Cash,Ahmedabad,,,,,,Expense
T14762,U039,,Income,Bonus,80996.0,UPI,ahmedabad,nfwL2UuZTSSkbS,,,,,Income
T14493,U051,,Expense,Rent,-1007.0,Cash,Lucknow,Paid electricity bill ,,,,,Expense
T09335,U187,,Expense,Others,3789.0,Bank transfer,Pune,,,,,,Expense
T13432,U167,2020-09-15,Expense,Food,152.0,UPI,Jaipur,Uber to office,2020.0,9.0,15.0,Tuesday,Expense
T07844,U157,,Expense,Savings,54.0,Card,Mumbai,Uber to office,,,,,Expense
T02275,U008,,Income,Bonus,83511.0,UPI,Bengaluru,Salary,,,,,Income
T14337,U030,,Expense,Food,3820.0,UPI,Bengaluru,Uber to office,,,,,Expense
T07563,U190,,Income,Salary,37396.0,Card,Kolkata,Doctor visit cash,,,,,Income
T04498,U031,,Expense,Fod,1166.0,Card,,Netflix subscription,,,,,Expense
T07573,U076,,Expense,Food,503.0,Card,Kolkata,Paid electricity bill,,,,,Expense
T01104,U186,,Expense,Travel,75.0,Card,Lucknow,Netflix subscription,,,,,Expense
T00085,U131,,Expense,Entertainment,297.0,Card,Mumbai,Gift cash,,,,,Expense
T10403,U126,,Income,Bonus,63527.0,Cash,Bengaluru,Netflix subscription ,,,,,Income
T05953,U059,,Expense,Education,329.0,Card,Hyderabad,Paid electricity bill,,,,,Expense
T04211,U083,,Expense,Entertainment,331.0,Card,Delhi,qBgte4PaOo8IOcUxnXf1,,,,,Expense
T06815,U087,,Expense,Rent,662.0,Bank transfer,Chennai,Monthly rent,,,,,Expense
T05682,U094,,Expense,Education,160.0,Bank transfer,Pune,Course fee,,,,,Expense
T03441,U160,,Income,Bonus,47889.0,Cash,Bengaluru,Grocery shopping,,,,,Income
T01568,U122,2020-11-15,Income,Other income,43722.0,Bank transfer,Ahmedabad,Uber to office,2020.0,11.0,15.0,Sunday,Income
T07034,U076,,Expense,Entertainment,1396.0,Bank transfer,pune,Salary,,,,,Expense
T05598,U075,,Income,Bonus,57175.0,Cash,Ahmedabad,Dinner at resto,,,,,Income
T01661,U136,2019-10-10,Expense,Savinngs,189.0,Card,Delhi,Course fee,2019.0,10.0,10.0,Thursday,Expense
T09749,U159,,Expense,Rnt,146.0,Bank transfer,Lucknow,Netflix subscription,,,,,Expense
T14296,U017,,Expense,Utilities,725.0,Card,Jaipur,Uber to office,,,,,Expense
T12914,U002,,Expense,Utilities,63.0,Cash,Jaipur,Gift,,,,,Expense
T03765,U133,,Expense,Savings,1886.0,Card,,Paid electricity bill late,,,,,Expense
T03585,U116,,Income,Other income,65777.0,UPI,Mumbai,,,,,,Income
T10078,U087,,Expense,Rent,54.0,Cash,Delhi,,,,,,Expense
T10059,U034,,Expense,Entertainment,246.0,Card,Lucknow,Monthly rent,,,,,Expense
T13241,U075,,Expense,Utilities,106.0,Card,Chennai,Doctor visit,,,,,Expense
T06952,U159,,Expense,Travel,328.0,UPI,Mumbai,3lyCsvYY9bVofbF,,,,,Expense
T14595,U045,,Expense,Travel,186.0,Card,Mumbai,Dinner at resto,,,,,Expense
T12913,U008,,Expense,Rent,3067.0,Cash,Hyderabad,,,,,,Expense
T02875,U140,,Income,Salary,52811.0,Cash,Ahmedabad,Doctor visit,,,,,Income
T12523,U177,2022-02-24,Expense,Food,480.0,UPI,Lucknow,,2022.0,2.0,24.0,Thursday,Expense
T14472,U114,,Expense,Utilities,190.0,Card,Bengaluru,Monthly rent,,,,,Expense
T14953,U182,2020-05-10,Expense,Savings,46.0,Cash,Pune,,2020.0,5.0,10.0,Sunday,Expense
T11781,U062,,Expense,Education,673.0,UPI,Ahmedabad,Uber to office late,,,,,Expense
T11460,U051,,Expense,Rent,251.0,Bank transfer,Ahmedabad,Dinner at resto via app,,,,,Expense
T11083,U008,,Expense,Education,47.0,Cash,Lucknow,,,,,,Expense
T14323,U190,,Expense,Utilities,841.0,UPI,Jaipur,Grocery shopping,,,,,Expense
T03008,U092,,Expense,Traevl,210.0,Bank transfer,Kolkata,,,,,,Expense
T01827,U169,,Expense,Education,2975.0,Bank transfer,Jaipur,Monthly rent,,,,,Expense
T12116,U024,,Expense,Food,448.0,UPI,pune,Netflix subscription,,,,,Expense
T05930,U007,,Expense,Utilities,999999.0,Caard,jaipur,Monthly rent cash,,,,,Expense
T02641,U122,,Expense,Food,493.0,Card,jaipur,Salary via app,,,,,Expense
T13603,U103,,Expense,Food,1704.0,Nan,Ahmedabad,Grocery shopping ,,,,,Expense
T09718,U188,,Expense,Food,,Bank transfer,Kolkata,Monthly rent,,,,,Expense
